annotation_id,conversation_id,tweet_id,clean_text,raw_text,timestamp,message_index,sampling_bucket,writing_style_bucket,intent_label,annotation_status,annotator_notes
dev_00080,21850,21851,"@115850 please don't fool customers. You tell one day delivery with prime, but shows delivery after 5 days! Not at all satisfactory.","@115850 please don't fool customers. You tell one day delivery with prime, but shows delivery after 5 days! Not at all satisfactory.",2017-11-01T07:46:06Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00081,179102,179106,"@AmazonHelp It's a University with mail room - twice I got a ""failed delivery attempt"" message.","@AmazonHelp It's a University with mail room - twice I got a ""failed delivery attempt"" message.",2017-10-04T08:48:08Z,2,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00082,318659,318656,@AmazonHelp Was due to be delivered Friday. Rang yesterday was guaranteed it would be delivered yesterday. Still not turned up. And of course I have 😂,@AmazonHelp Was due to be delivered Friday. Rang yesterday was guaranteed it would be delivered yesterday. Still not turned up. And of course I have 😂,2017-10-08T12:29:27Z,7,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00083,352120,352101,@AmazonHelp s tried already tried plz deliver my package asap,@AmazonHelp s tried already tried plz deliver my package asap,2017-10-09T09:46:52Z,10,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00084,430615,430616,"@115850 ORDER#406-4206073-3655561 delayed for 2 days, contacted customer care thrice, received false notification of delivery. Kidding me?","@115850 ORDER#406-4206073-3655561 delayed for 2 days, contacted customer care thrice, received false notification of delivery. Kidding me?",2017-10-10T14:46:13Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00085,444307,444308,@AmazonHelp I haven't had any indication of a time/ date to expect the package to be collected! Any idea how i can find out? Thanks!,@AmazonHelp I haven't had any indication of a time/ date to expect the package to be collected! Any idea how i can find out? Thanks!,2017-11-22T09:43:36Z,4,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00086,520758,520759,@AmazonHelp It arrived. I had another package due today and it is now estimated to be delivered between Dec. 2-5.,@AmazonHelp It arrived. I had another package due today and it is now estimated to be delivered between Dec. 2-5.,2017-12-02T02:33:14Z,2,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00087,987386,987382,@AmazonHelp Thanks for the quick reply. He's able to access the one day delivery but not the video it seems.,@AmazonHelp Thanks for the quick reply. He's able to access the one day delivery but not the video it seems.,2017-10-22T11:56:55Z,2,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00088,1056782,1056780,@AmazonHelp I just want to know that why you guys provided me the invalid phone number of delivery agent? Please provide me the correct no.,@AmazonHelp I just want to know that why you guys provided me the invalid phone number of delivery agent? Please provide me the correct no.,2017-10-23T11:58:31Z,2,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00089,1239569,1239555,During the checkout it was showing product wl b delivered by 18-20 Oct ! And now when I made an order they are showing delivery by 25th Oct.,During the checkout it was showing product wl b delivered by 18-20 Oct ! And now when I made an order they are showing delivery by 25th Oct.,2017-10-16T02:06:54Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00090,1270194,1270193,@AmazonHelp I ordered pigeon gas stove with order I'd 171-7614411-4707553 on and updated it delivered but I haven't received the it yet.,@AmazonHelp  I ordered pigeon gas stove with order I'd 171-7614411-4707553 on and updated it delivered but I haven't received the it yet.,2017-10-26T14:09:45Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00091,1314407,1314402,"@115850 we r ready for #DiwaliKiTayyari with the latest phones bt not @115850, @115851 we are ordering and @115821 #jokers issuing refund","@115850 we r ready  for #DiwaliKiTayyari with the latest phones bt not @115850, @115851 we are ordering and @115821 #jokers issuing refund",2017-10-16T10:49:34Z,1,delivery_tracking,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00092,1394534,1394532,@AmazonHelp Your delivery boy not answering my call.,@AmazonHelp Your delivery boy not answering my call.,2017-10-16T15:56:59Z,1,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00093,1751825,1751822,@AmazonHelp Ordered cat litter. Received memory foam mattress. Filled out online return form &amp; estimated delivery date is 10/24.,@AmazonHelp Ordered cat litter. Received memory foam mattress. Filled out online return form &amp; estimated delivery date is 10/24.,2017-10-17T21:25:36Z,2,delivery_tracking,medium,returns_refunds,reviewed,multi-intent; primary outcome selected
dev_00094,2198890,2198892,What’s up w/ @115821 not actually having 2 day delivery anymore!?!? Not cool. #AmazonPrime #FirstWorldProblems,What’s up w/ @115821 not actually having 2 day delivery anymore!?!?  Not cool. #AmazonPrime #FirstWorldProblems,2017-11-10T02:05:02Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00095,2236497,2236498,When @AmazonHelp @115821 sends you a picture to prove they delivered your package and it’s a picture of someone else’s house. Way to go. Where is my package??,When @AmazonHelp @115821 sends you a picture to prove they delivered your package and it’s a picture of someone else’s house. Way to go. Where is my package??,2017-11-10T18:04:29Z,0,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00096,2345571,2345572,Hey @AmazonHelp can we talk about how my one day prime delivery service is taking 3 days to be delivered?,Hey @AmazonHelp can we talk about how my one day prime delivery service is taking 3 days to be delivered?,2017-11-26T16:54:20Z,0,delivery_tracking,medium,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00097,2471901,2471899,@AmazonHelp My package has been out for delivery twice now i need it for tomorrow https://t.co/yFrTZR5jmY,@AmazonHelp My package has been out for delivery twice now i need it for tomorrow https://t.co/yFrTZR5jmY,2017-10-29T21:36:48Z,2,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00098,2642589,354634,@122720 @115850 This is so funny. 2 SMSes by the from @115850 contradicting each other. 1st says it’s delivered and 2nd says it’s our for delivery.,@122720 @115850 This is so funny. 2 SMSes by the from @115850 contradicting each other. 1st says it’s delivered and 2nd says it’s our for delivery.,2017-10-31T01:58:56Z,3,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00099,2946862,2946865,"Dear @115821 @AmazonHelp, please stop using @2150 as one of your carriers. They lost 2 of my packages in less than 2 months. That's just unacceptable.","Dear @115821 @AmazonHelp, please stop using @2150 as one of your carriers. They lost 2 of my packages in less than 2 months. That's just unacceptable.",2017-11-29T15:43:47Z,0,delivery_tracking,medium,delivery_tracking,reviewed,
dev_00100,281371,281370,@AmazonHelp My order is delivered. Thx.,@AmazonHelp My order is delivered. Thx.,2017-10-06T11:45:52Z,3,delivery_tracking,short,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00101,320344,320341,@115850 #WaitForIt delivery 916101039187,@115850 #WaitForIt delivery 916101039187,2017-10-07T11:32:56Z,0,delivery_tracking,short,delivery_tracking,reviewed,
dev_00102,459977,459970,@AmazonHelp Package,@AmazonHelp Package,2017-12-01T01:53:26Z,12,delivery_tracking,short,delivery_tracking,reviewed,
dev_00103,508064,508062,@AmazonHelp Tracking ID Q27028862833,@AmazonHelp Tracking ID Q27028862833,2017-12-01T22:08:45Z,2,delivery_tracking,short,delivery_tracking,reviewed,
dev_00104,930231,930231,@AmazonHelp Sent DM with tracking info.,@AmazonHelp Sent DM with tracking info.,2017-11-20T20:55:12Z,4,delivery_tracking,short,delivery_tracking,reviewed,
dev_00105,977269,977262,@AmazonHelp my order is late help,@AmazonHelp my order is late help,2017-10-22T04:49:36Z,0,delivery_tracking,short,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00106,1189462,1189461,Did not received my package @115850.,Did not received my package @115850.,2017-10-25T05:35:45Z,0,delivery_tracking,short,delivery_tracking,reviewed,
dev_00107,1205422,1205419,Hmm... My Amazon Prime order is late.,Hmm... My Amazon Prime order is late.,2017-11-02T04:15:44Z,0,delivery_tracking,short,delivery_tracking,reviewed,multi-intent; primary outcome selected
dev_00108,1226507,1226506,@AmazonHelp I have a tracking ID,@AmazonHelp I have a tracking ID,2017-10-25T19:56:35Z,6,delivery_tracking,short,delivery_tracking,reviewed,
dev_00109,1278141,1278142,"@AmazonHelp AMZL . As in, AMaZinglyLate.","@AmazonHelp AMZL . As in, AMaZinglyLate.",2017-10-26T17:06:36Z,5,delivery_tracking,short,delivery_tracking,reviewed,
dev_00110,1469179,1469178,"@AmazonHelp no, it's shipping to Mexico","@AmazonHelp no, it's shipping to Mexico",2017-11-02T23:51:37Z,4,delivery_tracking,short,delivery_tracking,reviewed,
dev_00111,1632469,1632462,@AmazonHelp Tracking ID is Q80674748604,@AmazonHelp Tracking ID is Q80674748604,2017-11-05T20:34:07Z,2,delivery_tracking,short,delivery_tracking,reviewed,
dev_00112,2236216,2236220,@120533 french delivery sucks,@120533 french delivery sucks,2017-11-10T18:06:37Z,0,delivery_tracking,short,delivery_tracking,reviewed,
dev_00113,2297560,2297561,@115821 delivery sucks!,@115821 delivery sucks!,2017-10-19T20:17:03Z,0,delivery_tracking,short,delivery_tracking,reviewed,
