conversation_id,customer_tweet_id,customer_message,company_tweet_id,company_response,timestamp,brand
101779,101780,"@AmazonHelp Mitarbeiterin hat gerade nochmal angerufen, der Artikel ist wohl nicht auf Lager.",101778,"@138295 Verstehe, da liegt der Hund begraben :( ^AW",2017-11-30T17:33:03Z,AmazonHelp
1018086,1018084,@115851 2 diff orders NOT dlvrd by AMZL SF this wkd. 2day's not on truck; drvr said maybe tmr? WTF?? PLS FIX AMZL!!,1018082,"@360889 I'm so sorry about this Michael, we'd like to look into this, please give us some information here: https://t.co/5dlBgw6fJw ^BE",2017-10-22T21:48:00Z,AmazonHelp
1018086,1018083,@AmazonHelp Done. 3 orders (7 items) w/ AMZL SF delivery on Sat &amp; Sun. None arrived. @115821 went 0-3. @115851 w/n be happy.,1018085,@360889 Thank you! We'll be in touch as soon as possible. ^ST,2017-10-23T02:26:25Z,AmazonHelp
1018209,1018210,@121284 When is the alexa app going to be available in India ?,1018209,@360909 The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30. ^HN,2017-10-14T15:55:35Z,AmazonHelp
1019553,1019548,@AmazonHelp @115850 Pickup not completed since 14 days. Escalated issue many times on mail and call. Need my refund asap. Pathetic Service,1019546,@361238 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,2017-10-14T16:07:00Z,AmazonHelp
1019553,1019547,@AmazonHelp Issue not resolved yet. No follow up from the team. Already provided all the relevant details. 16 days are already over. When will you act?,1019549,@361238 We've sent a correspondence to your registered email address. Please check and revert. ^SQ,2017-10-16T00:51:07Z,AmazonHelp
1019553,1019550,@AmazonHelp No action taken yet.,1019551,"@361238 I understand your concern, Nitin. Please revert to the correspondence you've received from us. I'll get back to you. ^HD",2017-10-16T01:12:29Z,AmazonHelp
1019553,1019552,@AmazonHelp No action taken from the team yet. Constantly suffering frim past 16 days. Already replied on correspondence mail.,1019553,"@361238 As you've reverted to our email, we'll work on it and get back to you at the earliest Nitin. ^HN",2017-10-16T17:35:00Z,AmazonHelp
1020091,1020092,Faced issue with products delivered today! @115850,1020091,@361375 That's odd. May I know if you have reported this to our team here : https://t.co/2t6DQoUmNZ? ^PR,2017-11-25T17:38:00Z,AmazonHelp
1020283,1020279,@115830 SHOCKING SERVICE FROM AMAZON. STILL WAITING WEEKS LATER FOR £114 REFUND FOR ITEMS I NEVER ORDERD ON KINDLE.,1020277,"@353345 I'm sorry for the trouble. When you spoke to us about this last, what info or options were we able to provide? ^CL",2017-10-22T22:37:01Z,AmazonHelp
1020283,1020278,@AmazonHelp Told I'd already had the refund and to contact the bank to get proof I hadn't had the refund and to email over a copy of the proof!!,1020281,@353345 Are you able to see any refunds processed with the guidance found here: https://t.co/VU1thxfkls? ^ST,2017-10-22T22:50:00Z,AmazonHelp
1020922,1020921,At least mine wasn’t like @240444 ? @240445 It was packed even worse in the yellow paper slip though. Late and damaged @115821 https://t.co/BbxUwPXO4d,1020919,"@240446 We’re always looking to improve, and would love for our Packaging team to hear about this: https://t.co/1nCy2PT31U. ^ST",2017-10-22T22:54:00Z,AmazonHelp
1020922,1020920,@AmazonHelp Does leaving feedback give me money back?,1020922,@240446 We'd be happy to discuss any options available. Please give us a shout here: https://t.co/hApLpMlfHN. We're here to help! ^K,2017-10-22T23:03:00Z,AmazonHelp
1021043,1021044,"@AmazonHelp I don’t have amazon Prime, yet somehow you’ve just taken £7.99 out of my account ?! Wtf?! I never signed up for this.",1021042,@361613 I'm sorry for this issue with your Prime Membership. Cancellation information may be viewed here: https://t.co/zAs4JfqTrk ^DO,2017-10-14T16:24:24Z,AmazonHelp
1021049,1021050,@115821 u guys are really worst into customer service. Playing with customers getting charged for something that I haven't subscribed.,1021049,"@361616 Seems like we've missed out on something. Could you elaborate the issue, so that we can assist you accordingly.^PJ",2017-10-14T16:22:27Z,AmazonHelp
1021612,1021610,@AmazonHelp You need to wrap soft cover books to cover and pages don't get damage!!! Using bubble strip does not cut it. 1of3 damaged.,1021607,@266715 I'm sorry about the book. Was it shipped by Amazon or a third party seller? You can check here: https://t.co/Y5jpI9gRhE ^DG,2017-10-22T23:12:00Z,AmazonHelp
1021612,1021609,@AmazonHelp Sold by: https://t.co/0zvOfTuPo5 LLC for books.,1021612,@266715 Any return/replacement options can be found here: https://t.co/K3R5xFisQv (1/2),2017-10-22T23:47:34Z,AmazonHelp
1021612,1021609,@AmazonHelp Sold by: https://t.co/0zvOfTuPo5 LLC for books.,1021611,@266715 Packaging feedback can be left on the order details in Your Account: https://t.co/yjCv8Px2rD (2/2) ^EP,2017-10-22T23:47:48Z,AmazonHelp
1021612,1021613,@AmazonHelp Link does not work - incorect product.,1021614,@266715 Are you having trouble with the link to the Returns Center or the Packaging feedback link? ^EP,2017-10-22T23:54:03Z,AmazonHelp
1021612,1021615,@AmazonHelp Packaging feedback link is not working. Wrong products are listed.,1021616,@266715 Here are some step-by-step tips to submitting packaging feedback: https://t.co/vrcZ294PO0. Let us know if this helps! ^VB,2017-10-23T00:09:00Z,AmazonHelp
1022534,1022533,@116618 it would be so awesome if you had a way of making a playlist so i could just queue up my kids fave shows.,1022531,@361960 Thank you for contacting us! Have you tried the instructions from this link: https://t.co/7uZO1sgQT6 I hope this helps! ^LH,2017-10-22T23:26:31Z,AmazonHelp
1022534,1022532,@AmazonHelp I meant for videos...,1022534,"@361960 I'm sorry for the incorrect link being sent. Currently, the only option is to create a Watchlist: https://t.co/GKm5FVlAhK^BV",2017-10-23T22:21:00Z,AmazonHelp
1022775,1022772,@115833 hi where does for get its information from when I ask for local services ? I’m in the UK I’ve had one that’s out of date,1022770,"@362027 Just to clarify, are you asking about the Location Settings here: https://t.co/UvRC0dkz15 Let us know if this helps! ^FR",2017-10-14T16:43:02Z,AmazonHelp
1022775,1022771,"@AmazonHelp Hi, no I asked for a local hairdresser and it supplied one where the business name was changed 5 yrs ago so people wouldn’t have found it",1022773,@362027 I'd like to have a member from our support team research this on your behalf; please contact us: https://t.co/JzP7hlA23B ^WM,2017-10-14T16:50:26Z,AmazonHelp
1022796,1022799,"Hi @115830, someone has hacked my account and changed the login details as I just received an email confirming this. Who should I contact?",1022798,@362032 I'm very sorry for this issue. Please allow us to look into this with you via this link: https://t.co/aPsjE2eHpc ^DO,2017-10-14T16:31:00Z,AmazonHelp
1022796,1022797,"@AmazonHelp Thank you - I have followed it. Please note: it is coming up with the changed email, mine is in the message.",1022796,"@362032 We're happy to help out any way we can, Ben! Keep us posted if you need us! ^FR",2017-10-14T16:41:00Z,AmazonHelp
1022873,1022874,@115850 I placed an order but I guess it hasn't placed &amp; your customer service isn't responding,1022873,"@362050 That's unusual. We'd like to check this, kindly connect with us here: https://t.co/vlvfJr4nN9 ^JS",2017-10-14T16:36:00Z,AmazonHelp
1023621,1023620,"@115850 cam you please help me to get this in ""M"" size https://t.co/X9jd07MnV7",1023618,"@362227 As we are not sure about the product you are looking for, I recommend you to search on the website. ^JS",2017-11-09T17:03:59Z,AmazonHelp
1023621,1023619,@AmazonHelp Thanks for your prompt response but it certainly did not help,1023621,@362227 I get your concern. Could you please help us with the link of the product you are referring to? ^KH,2017-11-09T17:40:56Z,AmazonHelp
1025565,1025566,"@115821 just want to say that your service has seriously degraded in the last few years. Most things are saying can't be shipped to me, sad",1025565,"@362677 I am so sorry for the inconvenience, Jeff! Here's some information on our shipping restrictions: https://t.co/qLU1HkEO42 ^BE",2017-10-23T00:03:26Z,AmazonHelp
1025571,1025569,If @115830 have taken money out of my account after saying it's a free trial I will be fuming 😤,1025567,@362678 This may be an authorisation to confirm it's a valid card. More info is avail here: https://t.co/yHczXCY2gS ^EP,2017-10-23T00:03:25Z,AmazonHelp
1025571,1025568,"@AmazonHelp I've cancelled the membership, will the money go back into my account?",1025571,"@362678 Just to confirm, were you charged for the prime membership you were concerned about? (1/2) ^DG",2017-10-23T01:37:52Z,AmazonHelp
1025571,1025568,"@AmazonHelp I've cancelled the membership, will the money go back into my account?",1025570,"@362678 If so and you cancelled, you'll receive the refund in 3-5 business days. (2/2) ^DG",2017-10-23T01:38:00Z,AmazonHelp
1026991,1026992,https://t.co/V0S2BNxmhi @AmazonHelp I wrote to Amazon asking why an image and such for my paperback isn't showing. This does show on Kindle,1026991,"@333031 For more assistance, please contact CreateSpace here and choose either phone or email option: https://t.co/pSkvEf0q4e Thanks. ^SE",2017-10-23T00:31:52Z,AmazonHelp
1026993,1026994,@115821 @AmazonHelp,1026993,@363013 Please reach out to us here to have a look into this with you: https://t.co/OFEsZuBD62 ^CL,2017-10-23T00:30:45Z,AmazonHelp
1027476,1027473,@115850 ORDER # 406-0044233-9534752 stil nt dlvrd vpoor srvc from amazon.,1027476,"@363132 Sorry about the delay in delivery of your order, Gavish. 1/3 ^HD",2017-10-14T17:27:27Z,AmazonHelp
1027476,1027473,@115850 ORDER # 406-0044233-9534752 stil nt dlvrd vpoor srvc from amazon.,1027475,@363132 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/3 ^HD,2017-10-14T17:28:00Z,AmazonHelp
1027476,1027473,@115850 ORDER # 406-0044233-9534752 stil nt dlvrd vpoor srvc from amazon.,1027471,"@363132 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 3/3 ^HD",2017-10-14T17:28:27Z,AmazonHelp
1027476,1027472,@AmazonHelp my order stil nt dlvrd.pathetic servs frm amazon India.,1027474,"@363132 I understand your concern, please reach out to us through the link provided earlier for further assistance. ^AH",2017-10-17T08:48:00Z,AmazonHelp
1027490,1027489,Does @115821 prime no longer mean two day shipping??? One of my books is being delivered November 1... a week after my class starts 😡,1027487,"@363136 I understand your concern, Allyssa. For clarity, you can learn more about your benefits here:https://t.co/2tC8Sc1F8e. ^SK",2017-10-23T00:48:00Z,AmazonHelp
1027490,1027488,@AmazonHelp But if the item says prime it should be safe to assume its 2 day shipping... isn't that why I pay $100 a year,1027490,"@363136 Not all items are readily available, therefore, the shipping estimate may be longer. Please review the link above. ^QJ",2017-10-23T01:27:55Z,AmazonHelp
1028159,1028162,??さっきショートメールでAmazonを名乗る業者から「サイト利用料金が未払いで本日中に連絡しないと法的手段を～｣みたいなメール届いてた😓架空請求らしいから無視無視(--;),1028161,@363311 リプライ失礼します、Amazon公式アカウントです。当サイトやその他企業を装い、お客様の情報を不正に取得しようとする悪質な詐欺が発生しています。これからも身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。MH https://t.co/W7ZyJspQH5,2017-10-23T03:24:02Z,AmazonHelp
1028159,1028160,@AmazonHelp わざわざありがとうございます！寝起きの状態でそのショートメールを見たので凄い焦りましたが安心(?)しました。,1028159,@363311 大変ご心配をおかけしました。 これからもお気づきの点やご不明点などがあればご遠慮なくお知らせください☺MH,2017-10-23T03:35:44Z,AmazonHelp
1028181,1028184,アマゾン？ プライム会員登録してないし、登録したらクレカ払いだから未納なんてあり得ないけど。身に覚えがないから放置する。でも、往来の真ん中で晒し者にする。 #詐欺 https://t.co/9r9SZWjYKJ,1028183,@363315 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではないので、ご連絡されませんように) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,2017-10-23T02:34:02Z,AmazonHelp
1028181,1028182,@AmazonHelp お返事ありがとうございます。先ほどのツイートのとおり、何もしていません。明らかに詐欺ですよね。注意喚起として、スクショを上げさせていただきました。Amazonさんとは無関係です。,1028181,@363315 リプライありがとうございます。 中には手の込んだ文章を送信しているケースもある模様です。 今後もお気づきの点や、ご不明点があればご遠慮なくお知らせください。MH https://t.co/UILniIobZj,2017-10-23T03:34:01Z,AmazonHelp
